,pitches,player_id,player_name,total_pitches,spin_rate,velocity,effective_speed,release_extension,k_percent,bb,bb_percent,release_pos_z,release_pos_x,arm_angle,injuries
1757,186,699911,Dugan Darnell,186,1997.0,88.8,90.31,6.86,10.2,8,16.3,5.82,-0.81,51.2,1
1758,8025,650911,Cristopher Sánchez,8026,2051.0,89.3,90.34,6.98,23.2,127,5.8,6.07,1.88,30.9,0
1759,805,573064,Vidal Nuño,805,2381.0,85.0,83.88,5.56,20.4,15,7.3,5.85,1.83,,0
1760,2598,657514,Brennan Bernardino,2599,2328.0,85.6,84.51,5.73,23.5,56,8.4,5.01,3.06,18.5,0
1761,298,621082,Jacob Lemoine,298,2076.0,90.3,88.92,5.51,17.8,6,8.2,6.35,-1.11,37.4,0
1762,89,621433,Brett Phillips,89,1198.0,52.9,51.23,4.92,0.0,5,15.6,6.7,-1.37,63.0,0
1763,452,596035,Reggie McClain,452,2176.0,91.6,90.68,5.8,10.5,16,12.9,5.87,-2.98,38.9,0
1764,4484,453343,Mark Melancon,4486,2434.0,88.4,88.09,6.17,20.0,78,6.6,6.37,-2.23,57.5,0
1765,158,685116,Austin Kitchen,158,2051.0,84.8,84.04,5.84,9.5,3,7.1,5.58,1.56,28.8,0
1766,1192,643354,Donnie Hart,1195,2122.0,82.7,82.04,6.14,14.2,28,8.9,3.98,4.72,,0
1767,5020,614179,José Ruiz,5026,2227.0,92.2,91.68,5.96,22.2,128,10.1,6.23,-1.47,45.7,0
1768,74,670050,Stephen Ridings,74,2300.0,94.1,94.54,6.69,35.0,2,10.0,6.06,-2.11,47.4,0
1769,3130,676272,Bobby Miller,3130,2411.0,91.8,92.75,6.87,22.5,63,8.0,6.0,-1.2,46.9,0
1770,1714,682610,Roddery Muñoz,1714,2255.0,91.7,91.2,6.08,19.5,51,11.9,5.69,-1.58,37.9,0
1771,431,686930,Mason Barnett,431,2357.0,89.0,88.58,6.15,17.3,11,10.6,6.06,-2.21,56.2,0
1772,4972,429722,Ervin Santana,4977,2176.0,88.5,87.98,5.95,18.2,95,7.2,6.3,-1.21,43.8,0
1773,5012,676477,Garrett Whitlock,5012,2099.0,89.8,91.46,7.34,26.9,72,5.6,5.64,-1.52,36.7,0
1774,1814,607374,Nick Tropeano,1814,2047.0,85.1,83.47,5.39,19.8,42,8.8,6.24,-1.77,36.2,0
1775,20,664789,Ka'ai Tom,20,1826.0,69.5,68.7,5.39,0.0,0,0.0,5.71,-1.28,40.0,0
1776,24,624512,Reese McGuire,24,1217.0,46.7,44.29,3.7,0.0,1,11.1,7.41,-0.96,60.6,0
1777,1475,656686,Corbin Martin,1475,2368.0,91.4,91.12,6.13,20.7,47,12.8,5.9,-1.6,40.4,0
1778,13178,572971,Dallas Keuchel,13185,2002.0,84.8,84.63,6.04,16.9,273,7.9,6.14,1.19,46.3,0
1779,1517,445197,Mike Dunn,1519,2361.0,88.2,88.76,6.35,22.2,52,13.8,6.0,2.12,,0
1780,745,573127,Zac Rosscup,775,2261.0,88.8,89.17,6.54,32.6,20,11.4,6.19,2.44,50.0,0
1781,208,605795,Angel Sánchez,208,2223.0,92.1,92.37,6.43,18.5,1,1.9,5.74,-1.03,,0
1782,1902,450172,Edinson Volquez,1921,2080.0,88.5,89.02,6.64,18.9,63,12.9,5.32,-1.53,37.6,0
1783,434,554374,Ariel Hernández,434,2328.0,94.5,92.98,5.42,27.1,21,19.6,5.78,-2.04,,0
1784,148,602928,Felix Jorge,149,1996.0,88.2,86.74,5.51,11.1,2,5.6,6.69,-1.69,,0
1785,5071,572193,Ryan Tepera,5092,2275.0,90.7,90.6,6.27,25.5,107,8.4,5.82,-2.12,40.4,0
1786,29,596825,Robel García,29,1972.0,77.7,75.41,4.73,0.0,0,0.0,5.86,-1.53,28.5,0
1787,3087,445060,Ricky Nolasco,3091,2064.0,85.1,83.77,5.41,18.3,55,7.0,6.02,-1.02,,0
1788,3111,671345,Jason Foley,3111,2054.0,94.1,94.7,6.64,18.2,47,5.7,5.68,-1.88,30.3,1
1789,455,543391,Casey Kelly,456,2116.0,87.7,86.35,5.49,15.4,6,4.6,6.29,-2.13,52.1,0
1790,5488,458677,Justin Wilson,5492,2347.0,92.6,92.02,5.94,27.6,136,10.4,6.42,1.29,50.6,0
1791,293,800311,Didier Fuentes,293,2318.0,90.3,90.9,6.76,17.4,6,8.7,5.12,-2.36,29.5,0
1792,2754,407793,John Lackey,2772,2146.0,86.6,86.54,6.13,20.6,50,6.9,6.16,-1.93,,0
1793,2286,460059,Mike Pelfrey,2291,1885.0,86.1,86.75,6.68,14.4,58,10.7,5.7,-1.64,,0
1794,4,602922,José Rondón,15,1171.0,55.5,53.98,5.13,0.0,0,0.0,6.55,-1.78,,0
1795,85,641739,Rob Kaminsky,85,2231.0,87.5,86.93,5.85,14.3,2,9.5,5.62,2.38,41.2,0
1796,1411,624586,James Hoyt,1414,2285.0,87.3,87.15,6.11,30.4,31,8.8,6.34,-1.97,37.2,0
1797,846,595032,Chase Whitley,849,2030.0,85.6,85.04,6.05,18.2,15,6.2,6.43,-0.72,,0
1798,5122,694973,Paul Skenes,5122,2148.0,92.9,93.27,6.55,31.0,74,5.9,5.61,-2.4,23.3,0
1799,268,594867,Myles Jaye,268,2196.0,86.1,85.44,5.83,5.6,10,14.1,6.17,-2.7,,0
1800,3182,641360,Phil Bickford,3182,2322.0,90.7,91.71,6.87,26.4,62,7.8,5.13,-2.48,30.5,0
1801,481,686294,Amos Willingham,481,2159.0,92.2,92.67,6.59,13.4,7,5.9,6.08,-1.59,46.7,0
1802,5199,642207,Devin Williams,5216,2561.0,88.5,89.83,7.25,38.4,133,11.1,5.36,-2.15,24.8,0
1803,2238,677053,Andrew Nardi,2238,2303.0,90.0,90.63,6.81,31.7,50,9.5,5.87,2.81,47.5,1
1804,1697,676428,Brant Hurter,1697,2243.0,88.5,88.1,6.1,23.6,30,6.7,5.86,3.31,29.1,0
1805,380,592570,Akeel Morris,381,1908.0,86.3,86.17,6.17,16.7,12,12.5,5.97,-1.29,,0
1806,2112,622446,Jefry Rodriguez,2112,2286.0,90.9,91.63,6.62,17.0,69,12.7,6.63,-1.98,52.4,0
1807,11576,623167,Chris Flexen,11576,2149.0,87.1,86.94,6.14,16.2,251,8.3,6.8,-0.65,68.0,0
1808,704,673380,Dedniel Núñez,704,2500.0,92.1,92.28,6.41,33.7,13,7.4,5.47,-2.24,38.9,1
1809,30,434563,Carlos Ruiz,30,1818.0,80.4,78.14,4.89,14.3,2,28.6,6.12,-1.48,,0
1810,3252,683004,Jack Leiter,3253,2333.0,92.2,92.79,6.82,21.9,84,10.3,5.62,-1.75,46.5,0
1811,6,607680,Kevin Pillar,6,1857.0,77.1,75.95,5.43,0.0,0,0.0,6.25,-2.41,51.2,0
1812,14,435522,Neil Walker,14,1954.0,77.2,76.22,5.5,0.0,1,33.3,6.18,-2.42,37.4,0
1813,28,606993,Jake Hager,28,1630.0,62.3,61.0,5.44,10.0,0,0.0,6.42,-1.64,44.5,0
1814,1247,517414,Randall Delgado,1252,2195.0,90.2,89.89,6.1,21.0,18,5.9,6.13,-1.47,,0
1815,10,660634,Yonny Hernández,10,1546.0,63.5,63.05,5.41,0.0,0,0.0,6.22,-0.99,62.0,0
1816,331,621086,James Marvel,331,1848.0,86.4,84.25,4.88,10.7,6,7.1,6.11,-1.91,,0
1817,134,656492,Foster Griffin,134,2132.0,87.9,87.96,6.22,13.2,5,13.2,5.74,1.57,47.3,0
1818,4145,682990,Quinn Priester,4145,2260.0,89.8,90.13,6.4,18.1,91,8.2,6.04,-1.45,46.3,0
1819,249,674384,Eduarniel Núñez,249,2732.0,94.3,93.31,5.73,18.6,10,16.9,5.51,-1.56,32.3,0
1820,5475,596112,Robert Stephenson,5506,2541.0,89.1,88.67,5.96,26.9,129,9.1,6.08,-1.38,45.4,0
1821,1778,801403,Chase Dollander,1778,2500.0,92.2,92.08,6.17,18.6,49,11.1,5.39,-2.25,25.8,0
1822,1714,681676,Ryan Fernandez,1715,2378.0,90.8,91.01,6.37,25.2,40,9.6,5.83,-2.07,53.8,0
1823,713,656725,Alex McRae,763,2152.0,89.3,89.31,6.12,14.0,21,12.3,5.41,-2.28,36.4,0
1824,142,676709,Ty Tice,142,2350.0,89.0,89.07,6.2,15.4,5,12.8,5.12,-2.24,39.0,0
1825,74,670050,Stephen Ridings,74,2300.0,94.1,94.54,6.69,35.0,2,10.0,6.06,-2.11,47.4,0
1826,127,699134,Bradgley Rodriguez,127,2170.0,95.1,94.91,6.32,30.0,2,6.7,5.9,-0.59,45.6,0
1827,2140,671212,Joe Boyle,2140,2511.0,94.0,94.58,6.58,25.2,72,14.1,6.06,-1.01,41.7,0
1828,527,690544,Bailey Horn,527,2634.0,87.8,87.55,6.12,17.0,14,10.4,5.83,1.38,43.1,0
1829,16,592753,Dan Slania,16,1890.0,86.2,85.53,5.94,0.0,0,0.0,6.31,-2.98,,0
1830,51,501303,Ehire Adrianza,51,1678.0,66.9,65.06,4.65,11.8,1,5.9,6.84,-1.99,44.2,0
1831,1321,458676,Josh Lindblom,1321,2338.0,84.5,84.33,6.17,24.2,29,8.9,6.03,-2.36,37.6,0
1832,6308,600917,José Leclerc,6331,2524.0,89.5,88.16,5.46,31.2,185,12.5,5.8,-1.74,41.5,0
1833,2354,675540,Xzavion Curry,2355,2238.0,87.4,87.22,6.15,15.4,44,6.9,6.04,-1.5,61.2,0
1834,5380,682847,Luis L. Ortiz,5381,2274.0,92.0,92.86,6.77,19.9,139,9.9,5.11,-1.73,24.7,0
1835,561,543594,Sean Nolin,561,1975.0,84.5,84.95,6.48,15.6,15,10.6,5.83,1.39,46.5,0
1836,2581,434622,Ubaldo Jiménez,2587,2056.0,86.9,85.85,5.65,21.5,58,9.0,6.43,-0.62,,0
1837,112,460269,Chris Gimenez,112,1730.0,69.4,68.51,5.73,5.4,1,2.7,6.61,-1.5,,0
1838,10,614177,Franmil Reyes,10,2053.0,83.0,82.33,5.9,33.3,0,0.0,6.42,-1.41,37.3,0
1839,182,621350,Caleb Frare,182,2332.0,90.1,90.95,6.65,26.7,8,17.8,6.09,2.13,,0
1840,2481,641656,Ian Hamilton,2481,1894.0,92.0,91.08,5.83,25.6,68,10.8,6.01,-2.69,40.0,0
1841,55,543063,Brandon Crawford,55,1973.0,84.4,83.94,6.03,0.0,3,20.0,5.86,-2.53,39.7,0
1842,1092,545343,Louis Head,1092,2420.0,87.8,87.36,6.17,21.4,23,8.5,5.18,-2.17,35.7,0
1843,32,516472,Francisco Arcia,32,1750.0,63.5,61.02,4.16,0.0,0,0.0,6.82,-1.63,,0
1844,1745,488846,Brian Duensing,1752,2166.0,85.9,85.42,5.99,19.4,44,10.2,6.08,2.55,,0
1845,24,448602,Mark Reynolds,24,2122.0,77.9,76.6,4.97,0.0,1,12.5,5.91,-2.24,,0
1846,984,658551,Junior Fernández,984,2073.0,92.9,93.35,6.51,18.9,33,13.3,5.84,-1.79,37.7,0
1847,11576,623167,Chris Flexen,11576,2149.0,87.1,86.94,6.14,16.2,251,8.3,6.8,-0.65,68.0,0
1848,52,676475,Alec Burleson,52,1633.0,72.7,71.53,5.45,5.9,0,0.0,5.97,2.64,38.9,0
1849,145,670183,Garrett Acton,145,2386.0,92.2,91.5,5.98,14.3,5,14.3,6.11,-2.46,45.2,0
1850,1471,676840,Matt Peacock,1472,2176.0,91.3,89.71,5.34,13.1,27,6.3,5.67,-1.25,33.7,0
1851,6052,657612,Tim Hill,6064,2131.0,89.0,89.37,6.77,16.9,105,6.4,3.0,3.94,-18.3,0
1852,311,607555,Taylor Guilbeau,311,1949.0,90.4,89.93,6.19,11.6,8,9.3,5.62,3.02,28.8,0
1853,353,656924,Ryder Ryan,353,2323.0,89.5,89.65,6.38,19.6,10,10.3,5.34,-1.54,30.4,0
1854,1100,458690,Chris Volstad,1101,2186.0,88.5,87.15,5.56,13.4,17,5.8,6.67,-2.87,,0
1855,295,689981,River Ryan,295,2391.0,92.0,92.24,6.54,22.2,9,11.1,5.59,-2.2,37.7,1
1856,507,805123,AJ Blubaugh,507,2443.0,89.6,89.76,6.64,28.0,12,9.6,5.94,-2.37,43.1,0
1857,1394,642130,Blake Taylor,1394,2301.0,90.6,91.36,6.66,19.4,40,11.6,6.1,1.01,54.6,0
1858,3722,542914,Anthony Bass,3747,2059.0,90.5,90.62,6.29,22.9,69,7.0,5.87,-1.06,51.0,0
1859,247,572383,Brian Moran,247,2303.0,78.0,78.76,6.85,28.8,8,13.6,4.02,3.13,2.4,0
1860,637,678022,Jack Perkins,637,2350.0,91.6,91.5,6.27,23.0,18,11.2,5.33,-2.18,29.3,0
1861,1265,670329,Rico Garcia,1265,2357.0,90.1,89.52,5.96,19.0,27,8.7,5.93,-1.28,51.4,0
1862,4782,592390,Heath Hembree,4802,2530.0,91.0,91.31,6.43,27.7,106,9.3,5.61,-1.29,36.7,0
1863,1151,543542,Alex Meyer,1169,2392.0,91.4,92.34,6.84,25.6,41,14.2,5.38,-2.13,,0
1864,1541,676714,Brandon Hughes,1562,2346.0,88.2,88.27,6.36,27.0,36,9.4,5.42,2.44,23.0,0
1865,103,474029,Zach Putnam,103,1881.0,87.5,86.2,5.6,32.1,1,3.6,5.9,-1.58,,0
1866,1692,663969,Tyler Phillips,1692,2195.0,88.7,88.91,6.45,16.9,31,6.6,5.89,-1.26,29.7,0
1867,114,572086,Brady Rodgers,114,2491.0,86.3,85.99,6.02,16.0,3,12.0,6.01,-1.65,,0
1868,1469,461833,Phil Hughes,1469,2088.0,86.4,85.47,5.77,17.8,20,5.1,5.75,-2.68,,0
1869,859,689254,Mason Fluharty,859,2754.0,86.6,87.23,6.73,26.5,20,9.5,5.67,3.33,32.6,0
1870,24,600303,Tommy La Stella,24,1791.0,73.1,72.12,5.56,0.0,0,0.0,5.35,-2.14,,0
1871,911,686747,Joe La Sorsa,911,2033.0,83.2,83.67,6.63,17.5,15,6.0,5.33,2.37,18.2,0
1872,2631,676106,Emerson Hancock,2631,2241.0,90.7,90.54,6.23,15.6,53,7.6,5.46,-2.15,22.3,0
1873,23,669707,Jared Triolo,23,1252.0,51.8,49.59,4.33,0.0,1,12.5,6.77,-1.78,38.5,0
1874,66,668670,Jake Rogers,66,1472.0,66.1,64.72,4.98,0.0,1,4.5,5.81,-1.81,34.6,0
1875,500,665093,Zac Grotz,501,1740.0,87.3,87.8,6.55,18.6,18,15.3,4.89,-2.45,23.6,0
1876,734,627894,Luiz Gohara,734,2180.0,90.6,89.73,5.85,23.9,16,7.8,6.43,1.96,,0
1877,22,624407,Tzu-Wei Lin,22,1637.0,68.6,66.71,4.61,0.0,0,0.0,5.97,-1.22,37.9,0
1878,3847,612672,Wei-Yin Chen,3868,2083.0,86.6,86.24,6.01,19.8,66,6.6,5.97,1.73,,0
1879,814,671111,Sammy Peralta,814,2172.0,83.9,84.46,6.7,17.5,21,10.0,4.65,2.77,13.0,0
1880,14,435522,Neil Walker,14,1954.0,77.2,76.22,5.5,0.0,1,33.3,6.18,-2.42,37.4,0
1881,9094,605347,Jorge López,9098,2069.0,90.5,90.52,6.29,19.8,197,8.2,5.85,-1.96,37.5,0
1882,523,656290,Drew Carlton,523,2082.0,88.5,88.11,6.06,19.1,10,7.4,5.31,-2.26,24.1,0
1883,5,594838,Phil Gosselin,5,1327.0,49.1,46.82,4.28,0.0,0,0.0,7.14,-1.81,48.9,0
1884,4924,572140,Tyler Skaggs,4946,2287.0,85.6,85.13,6.12,22.9,96,7.8,6.67,1.49,,0
1885,2324,656186,Dan Altavilla,2346,2450.0,93.3,92.01,5.6,24.9,74,12.7,5.28,-2.22,26.1,0
1886,238,814005,Jake Bloss,238,2408.0,88.3,89.12,6.95,20.4,2,3.7,5.74,-2.61,46.2,0
1887,859,689254,Mason Fluharty,859,2754.0,86.6,87.23,6.73,26.5,20,9.5,5.67,3.33,32.6,0
1888,12,607223,AJ Reed,12,1895.0,83.2,81.97,5.21,0.0,0,0.0,6.01,1.89,,0
1889,30,503566,Fabio Castillo,30,2162.0,91.4,90.38,5.67,25.0,1,12.5,5.99,-1.19,,0
1890,54,676801,Chas McCormick,54,1720.0,68.5,67.52,5.42,6.7,2,13.3,6.53,1.27,50.2,0
1891,16,663534,Nash Walters,16,2491.0,90.5,91.56,6.8,0.0,1,33.3,6.15,-1.29,52.2,0
1892,2868,285079,R.A. Dickey,2924,1781.0,78.2,76.68,5.44,16.9,63,8.0,5.78,-0.46,,0
1893,527,690544,Bailey Horn,527,2634.0,87.8,87.55,6.12,17.0,14,10.4,5.83,1.38,43.1,0
1894,5071,572193,Ryan Tepera,5092,2275.0,90.7,90.6,6.27,25.5,107,8.4,5.82,-2.12,40.4,0
1895,1237,622864,Fernando Romero,1239,2087.0,92.9,91.82,5.64,19.9,28,8.8,5.59,-2.49,,0
1896,7713,547973,Aroldis Chapman,7718,2317.0,95.1,96.32,7.02,37.7,227,12.4,6.14,0.56,50.2,0
1897,2440,676395,Robert Garcia,2440,2103.0,90.7,91.1,6.6,27.4,45,7.0,5.62,3.69,25.9,0
1898,705,594056,Reymin Guduan,705,2305.0,91.0,90.64,6.09,16.7,21,11.3,6.63,0.42,52.7,0
1899,2010,694477,Chad Patrick,2010,2320.0,90.6,90.26,6.17,25.3,39,7.8,5.52,-1.3,33.9,0
1900,208,605795,Angel Sánchez,208,2223.0,92.1,92.37,6.43,18.5,1,1.9,5.74,-1.03,,0
1901,1525,667498,Robert Dugger,1525,2161.0,84.1,83.61,6.0,16.6,38,9.4,5.04,-2.26,32.5,0
1902,1179,687888,Brandon Walter,1179,2271.0,86.0,86.52,6.6,21.4,11,3.5,5.45,2.36,26.4,1
1903,49,663630,Ryan McKenna,49,1486.0,59.0,56.92,4.56,0.0,1,6.3,6.43,-1.28,46.8,0
1904,21,608703,Matt Reynolds,21,1911.0,67.8,65.74,4.69,0.0,0,0.0,6.39,-2.12,38.1,0
1905,4410,502179,Paolo Espino,4415,2445.0,82.1,82.11,6.48,18.9,67,5.8,5.69,-1.38,53.1,0
1906,6254,669211,Keegan Akin,6254,2290.0,89.1,88.22,5.84,24.2,123,7.9,5.88,2.27,41.9,0
1907,679,621289,Jaime Schultz,679,2413.0,92.4,90.99,5.51,25.9,20,13.6,5.9,-1.55,,0
1908,5116,657053,Touki Toussaint,5118,2120.0,86.7,87.75,6.92,23.2,176,13.8,5.62,-1.67,34.7,0
1909,156,548337,Logan Verrett,157,2145.0,87.7,87.39,6.12,19.6,2,4.3,5.74,-1.67,,0
1910,4972,429722,Ervin Santana,4977,2176.0,88.5,87.98,5.95,18.2,95,7.2,6.3,-1.21,43.8,0
1911,7311,518886,Craig Kimbrel,7351,2416.0,92.7,93.03,6.54,37.0,179,10.5,4.87,-2.87,25.2,0
1912,4769,489265,Sergio Romo,4779,2556.0,80.1,79.68,6.17,24.9,82,7.0,4.9,-2.93,16.0,0
1913,9709,641927,Bailey Ober,9709,2159.0,86.3,87.89,7.24,24.0,133,5.3,5.9,-1.52,33.1,0
1914,28,546991,Albert Almora Jr.,28,1592.0,67.0,65.29,4.78,0.0,1,16.7,6.86,-1.06,56.7,0
1915,1404,660261,Shintaro Fujinami,1404,1865.0,94.6,95.53,6.81,23.3,44,12.4,5.54,-2.05,35.3,0
1916,1776,700241,Michael McGreevy,1776,2257.0,88.4,89.16,6.72,15.6,22,4.5,5.78,-2.38,33.8,0
1917,389,672860,Prelander Berroa,389,2407.0,91.8,91.72,6.09,32.2,15,16.7,5.87,-0.61,51.7,1
1918,10108,502042,Chris Archer,10123,2294.0,91.0,90.35,5.85,26.1,215,8.5,6.33,-1.45,54.5,0
1919,20,571911,Damien Magnifico,20,2439.0,89.3,88.98,5.63,33.3,2,66.7,5.97,-1.45,,0
1920,2415,457915,Javy Guerra,2417,2086.0,89.1,88.3,5.78,18.2,40,6.3,6.87,-0.65,70.0,0
1921,10,543148,Tim Federowicz,13,1447.0,63.6,61.1,4.36,0.0,0,0.0,6.34,-1.7,,0
1922,3851,663947,Tyler Holton,3852,2214.0,87.1,87.65,6.55,21.5,51,5.0,5.88,1.44,43.9,0
1923,13,657193,Eddy Alvarez,13,1668.0,63.9,61.12,3.95,20.0,0,0.0,6.05,-1.74,33.9,0
1924,737,696131,Mason Black,737,2216.0,89.0,89.72,6.74,19.1,15,8.0,5.13,-2.1,22.6,0
1925,6651,518617,Jake Diekman,6651,2383.0,90.9,90.64,6.27,29.4,220,14.1,5.51,3.76,22.2,0
1926,16840,571760,Andrew Heaney,16920,2393.0,87.4,86.9,6.11,24.6,298,7.0,5.18,3.09,29.0,0
1927,5,594838,Phil Gosselin,5,1327.0,49.1,46.82,4.28,0.0,0,0.0,7.14,-1.81,48.9,0
1928,7625,518774,Matt Harvey,7699,2187.0,90.3,89.53,5.92,17.2,148,7.5,6.22,-1.62,44.5,0
1929,2389,596271,Casey Lawrence,2391,2142.0,86.0,85.64,6.07,16.2,43,6.7,5.13,-2.53,20.5,0
1930,8652,628452,Raisel Iglesias,8673,2289.0,91.2,90.69,6.03,30.7,132,5.9,5.45,-1.92,31.5,0
1931,1642,678692,Ronny Henriquez,1642,2326.0,90.5,90.65,6.51,28.2,32,7.4,5.26,-2.34,41.3,0
1932,1354,642758,Domingo Acevedo,1354,2055.0,89.2,88.35,5.78,21.0,18,5.1,5.55,-1.94,26.8,0
1933,13062,502171,Alex Cobb,13067,2044.0,89.1,87.88,5.61,19.5,216,6.3,5.95,-1.87,42.4,0
1934,904,641501,Tyler Danish,904,1967.0,85.6,83.94,5.25,18.9,22,9.7,5.13,-2.15,12.0,0
1935,910,664180,Matt Hall,910,2456.0,85.1,84.6,5.9,19.2,27,12.6,5.18,2.55,39.4,0
1936,2149,674003,Cody Bradford,2149,2021.0,86.0,87.38,7.23,22.3,25,4.6,6.14,0.62,55.8,1
1937,15424,622663,Luis Severino,15447,2297.0,92.3,92.11,6.21,24.3,275,7.0,5.92,-2.03,41.2,0
1938,7599,456034,David Price,7605,2047.0,89.7,89.04,5.9,24.0,137,6.9,5.86,2.82,34.9,0
1939,3207,691587,Eury Pérez,3207,2507.0,91.4,91.84,6.65,28.1,63,8.3,5.92,-1.88,31.1,0
1940,2988,656550,Grant Holmes,2988,2601.0,89.3,88.89,5.97,25.0,66,8.6,5.9,-2.36,39.2,1
1941,104,621094,Jamie Callahan,104,2229.0,93.4,93.37,6.34,16.7,1,3.3,6.25,-0.93,,0
1942,74,594760,Aaron Blair,75,1973.0,86.7,87.02,6.42,15.8,5,26.3,5.57,-2.32,,0
1943,1280,669912,Kirby Snead,1280,2506.0,88.6,88.25,6.17,17.1,33,9.7,5.25,2.58,18.8,0
1944,11298,572020,James Paxton,11314,2147.0,90.6,90.7,6.37,27.1,224,8.1,6.15,2.35,42.8,0
1945,1409,663542,Bryan Hudson,1409,2206.0,88.2,89.83,7.37,25.3,32,9.2,5.04,3.25,13.8,0
1946,171,670288,Jake Fishman,171,2109.0,82.8,82.5,6.3,12.5,0,0.0,4.81,3.59,7.8,0
1947,330,679156,Walter Pennington,330,2259.0,87.8,86.87,5.84,20.2,11,13.1,5.77,3.27,28.7,0
1948,4972,429722,Ervin Santana,4977,2176.0,88.5,87.98,5.95,18.2,95,7.2,6.3,-1.21,43.8,0
1949,20801,543243,Sonny Gray,20910,2540.0,88.1,88.26,6.38,25.9,421,7.8,5.57,-0.84,49.0,0
1950,2989,621199,Matt Bowman,3004,1998.0,88.2,87.75,6.07,18.9,53,7.1,6.09,-1.42,33.5,0
1951,96,656671,Josh Maciejewski,96,2022.0,84.6,85.11,6.62,25.9,2,7.4,5.54,1.67,36.8,0
1952,2998,642121,Cole Sulser,2998,2083.0,88.7,89.25,6.66,25.4,74,10.4,5.81,-1.74,46.0,0
1953,235,669111,John McMillon,235,2248.0,89.8,90.56,6.71,35.0,5,8.3,5.67,-1.4,41.8,0
1954,32,465753,Pedro Florimón,32,2160.0,85.2,82.71,4.76,0.0,1,12.5,5.69,-2.78,,0
1955,11067,665152,Dean Kremer,11128,2200.0,88.4,88.2,6.21,20.3,222,7.9,6.0,-2.22,40.5,0
1956,671,675912,Zac Lowther,671,2247.0,85.9,86.43,6.88,18.7,15,9.0,5.71,1.9,40.4,0
1957,481,686294,Amos Willingham,481,2159.0,92.2,92.67,6.59,13.4,7,5.9,6.08,-1.59,46.7,0
1958,1158,641427,Alan Busenitz,1194,2559.0,91.3,90.1,5.59,18.9,22,7.7,5.95,-1.71,41.6,0
1959,247,572383,Brian Moran,247,2303.0,78.0,78.76,6.85,28.8,8,13.6,4.02,3.13,2.4,0
1960,24,600303,Tommy La Stella,24,1791.0,73.1,72.12,5.56,0.0,0,0.0,5.35,-2.14,,0
1961,3722,542914,Anthony Bass,3747,2059.0,90.5,90.62,6.29,22.9,69,7.0,5.87,-1.06,51.0,0
1962,63,605170,Victor Caratini,64,1611.0,65.3,62.77,4.27,0.0,2,8.3,5.96,-2.0,31.0,0
1963,27,621044,Jesmuel Valentín,27,1631.0,77.8,76.24,5.19,14.3,2,28.6,5.46,-1.94,,0
1964,2975,407845,Fernando Rodney,3043,1975.0,90.4,89.83,5.93,25.7,78,11.1,6.08,-2.29,,0
1965,10459,641771,Chad Kuhl,10471,2286.0,90.2,90.49,6.38,20.4,274,10.4,5.76,-2.36,34.2,0
1966,1169,542432,José Ramirez,1186,2336.0,93.6,93.14,6.08,21.4,33,11.4,5.37,-2.63,,0
1967,11,518626,Josh Donaldson,11,2047.0,84.2,83.71,5.87,0.0,0,0.0,5.39,-2.04,27.6,0
1968,3407,656529,Sam Hentges,3407,2251.0,89.5,90.3,6.78,25.5,72,8.2,6.43,1.77,41.0,1
1969,314,670871,Guillo Zuñiga,314,2329.0,93.7,93.58,6.28,19.5,6,7.3,5.89,-2.09,25.6,0
1970,898,678061,Ray Kerr,898,2071.0,89.3,89.01,6.1,27.7,17,7.2,5.65,2.12,31.6,0
1971,8,679845,Nick Loftin,8,1286.0,56.3,55.02,4.94,0.0,0,0.0,6.24,-1.25,41.0,0
1972,1928,605359,Evan Marshall,1929,2202.0,89.0,88.08,5.68,22.6,45,9.3,5.79,-2.48,32.4,0
1973,24208,605400,Aaron Nola,24211,2201.0,86.8,87.36,6.72,27.0,389,6.3,5.02,-1.94,21.3,0
1974,452,452666,Tom Wilhelmsen,453,2244.0,89.9,88.99,5.7,15.2,11,9.8,6.36,-1.84,,0
1975,911,686747,Joe La Sorsa,911,2033.0,83.2,83.67,6.63,17.5,15,6.0,5.33,2.37,18.2,0
1976,28,570560,Yolmer Sánchez,28,1387.0,60.5,58.21,4.25,0.0,0,0.0,6.37,-1.24,38.9,0
1977,1928,608652,Luke Farrell,1930,2407.0,86.8,86.43,6.02,23.2,52,11.4,6.81,-1.82,45.2,0
1978,20,571911,Damien Magnifico,20,2439.0,89.3,88.98,5.63,33.3,2,66.7,5.97,-1.45,,0
1979,8563,623352,Josh Hader,8610,2193.0,92.4,92.95,6.69,41.3,190,9.5,5.35,3.17,31.1,0
1980,1356,656578,Andre Jackson,1356,2076.0,89.7,90.21,6.58,21.8,32,9.2,5.99,-1.65,54.0,0
1981,5694,607237,Amir Garrett,5727,1954.0,89.3,89.44,6.39,26.9,183,12.8,5.83,2.48,37.7,0
1982,671,680723,Drew Rom,671,2124.0,86.6,85.83,5.81,18.9,18,10.7,5.52,1.99,31.9,0
1983,2149,674003,Cody Bradford,2149,2021.0,86.0,87.38,7.23,22.3,25,4.6,6.14,0.62,55.8,1
1984,461,642067,Mike Shawaryn,461,2304.0,87.0,86.92,6.14,28.2,13,12.6,5.12,-2.34,,0
1985,2686,605463,Tayler Scott,2686,2234.0,89.1,87.96,5.72,21.3,77,11.8,4.91,-3.13,14.8,0
