,pitches,player_id,player_name,total_pitches,spin_rate,velocity,effective_speed,release_extension,k_percent,bb,bb_percent,release_pos_z,release_pos_x,arm_angle,injuries
1757,30,455117,Martín Maldonado,30,1157.0,49.1,47.57,5.02,0.0,1,10.0,6.63,-1.55,55.2,0
1758,1586,687792,DJ Herz,1586,2286.0,89.3,89.94,6.67,27.7,36,9.4,5.79,2.04,37.2,1
1759,2794,623184,Scott Oberg,2797,2316.0,91.7,91.93,6.16,23.9,55,7.7,5.8,-1.56,,0
1760,11097,547943,Hyun Jin Ryu,11118,1966.0,84.1,84.42,6.46,22.0,148,5.1,5.85,2.34,40.3,0
1761,2902,657508,Mike Baumann,2903,2271.0,92.5,92.94,6.59,20.1,73,10.0,6.17,-1.76,49.5,0
1762,7239,593974,Wandy Peralta,7282,2173.0,91.3,90.25,5.69,19.3,180,9.5,5.96,1.22,41.9,0
1763,723,679358,Eric Orze,723,2013.0,87.9,88.97,6.94,21.8,20,10.6,5.86,-1.54,45.6,0
1764,95,669105,Zach Muckenhirn,95,1893.0,88.6,88.04,6.09,9.7,2,6.5,5.77,2.39,61.6,0
1765,556,669620,Brady Basso,556,2253.0,87.9,88.05,6.41,18.2,13,8.8,6.6,2.17,54.8,0
1766,338,665759,Ramón Rosso,338,2493.0,90.9,90.49,5.99,22.2,11,13.6,5.96,-2.68,28.2,0
1767,1244,663704,James McArthur,1245,2466.0,89.1,89.81,6.77,21.6,13,3.9,5.76,-2.44,31.2,1
1768,6323,598264,Matt Barnes,6327,2218.0,90.2,90.62,6.61,31.5,158,10.6,6.4,-1.55,45.0,0
1769,235,669111,John McMillon,235,2248.0,89.8,90.56,6.71,35.0,5,8.3,5.67,-1.4,41.8,0
1770,3924,640444,Wil Crowe,3924,2332.0,88.9,89.27,6.45,20.7,110,11.6,5.98,-1.92,47.6,0
1771,887,676917,Cade Cavalli,887,2262.0,92.2,92.5,6.49,19.0,17,7.0,6.18,-2.31,43.2,0
1772,1192,643354,Donnie Hart,1195,2122.0,82.7,82.04,6.14,14.2,28,8.9,3.98,4.72,,0
1773,2507,650671,José Quijada,2507,2214.0,91.9,92.25,6.49,30.8,78,13.7,5.33,2.43,33.5,0
1774,3553,623211,Huascar Brazobán,3553,2173.0,92.3,91.4,5.85,24.4,100,11.5,5.82,-1.7,36.7,0
1775,138,518790,Chris Heston,138,2090.0,83.6,83.28,6.14,7.9,5,13.2,5.21,-2.7,,0
1776,235,669111,John McMillon,235,2248.0,89.8,90.56,6.71,35.0,5,8.3,5.67,-1.4,41.8,0
1777,2609,642585,Félix Bautista,2610,2032.0,95.0,95.37,6.57,39.3,71,11.3,6.96,-0.37,62.0,1
1778,3553,623211,Huascar Brazobán,3553,2173.0,92.3,91.4,5.85,24.4,100,11.5,5.82,-1.7,36.7,0
1779,5416,642152,Lou Trivino,5454,2184.0,92.2,92.24,6.32,23.5,137,9.7,6.05,-1.48,35.5,0
1780,78,691548,Rolddy Muñoz,78,2336.0,93.8,93.65,6.2,23.8,5,23.8,5.96,-2.56,33.9,0
1781,1843,592130,Danny Barnes,1854,2048.0,88.0,86.78,5.64,22.0,44,9.8,5.45,-1.51,,0
1782,114,658791,Wei-Chieh Huang,114,2377.0,86.6,85.77,5.79,6.3,5,15.6,6.68,-0.72,,0
1783,1113,661440,Mauricio Llovera,1113,2228.0,89.8,89.66,6.23,20.9,24,8.8,5.42,-2.21,34.3,0
1784,3403,596071,Dillon Peters,3410,2253.0,86.0,85.17,5.77,17.0,85,9.6,5.68,1.74,47.4,0
1785,5963,643410,Mark Leiter Jr.,5967,1709.0,86.2,86.59,6.58,25.8,123,8.0,5.76,-1.31,49.7,0
1786,521,571917,Parker Markel,521,2545.0,88.9,88.18,5.84,22.1,21,17.2,6.46,-1.72,36.9,0
1787,17984,592791,Jameson Taillon,18009,2404.0,89.3,89.64,6.49,21.0,268,5.7,6.1,-1.6,44.5,0
1788,16,488818,Chase d'Arnaud,16,2101.0,79.4,77.94,5.29,0.0,0,0.0,6.02,-2.92,,0
1789,1867,528748,Humberto Castellanos,1867,2027.0,85.8,85.26,6.05,16.4,36,7.4,5.15,-2.21,21.3,0
1790,3407,656529,Sam Hentges,3407,2251.0,89.5,90.3,6.78,25.5,72,8.2,6.43,1.77,41.0,1
1791,13,608671,Travis Jankowski,13,1132.0,44.4,42.54,4.18,0.0,1,16.7,7.58,-1.47,68.1,0
1792,1586,664129,Geoff Hartlieb,1586,2400.0,91.2,91.5,6.34,20.0,60,14.8,5.92,-2.28,36.2,0
1793,18368,573186,Marcus Stroman,18390,2405.0,89.0,88.22,5.69,19.6,357,7.5,5.32,-1.25,34.6,0
1794,1586,573109,AJ Ramos,1592,2313.0,85.7,84.43,5.61,26.1,53,14.1,5.63,-2.61,33.4,0
1795,8083,650633,Michael King,8091,2357.0,89.6,89.26,6.19,27.1,165,8.0,5.53,-2.8,29.9,0
1796,3407,656529,Sam Hentges,3407,2251.0,89.5,90.3,6.78,25.5,72,8.2,6.43,1.77,41.0,1
1797,810,667725,Kyle Tyler,810,2249.0,86.2,87.2,6.92,15.9,25,12.0,5.92,-1.97,62.1,0
1798,3468,689225,Beau Brieske,3481,2341.0,91.4,90.88,5.96,19.5,76,8.8,6.0,-1.3,48.7,1
1799,8736,544931,Stephen Strasburg,8817,2219.0,89.6,90.38,6.75,28.8,144,6.6,5.92,-2.18,36.5,0
1800,19,450314,Ben Zobrist,19,2039.0,76.1,74.71,5.34,20.0,2,40.0,6.62,-1.27,,0
1801,745,573127,Zac Rosscup,775,2261.0,88.8,89.17,6.54,32.6,20,11.4,6.19,2.44,50.0,0
1802,3341,593140,Michael Feliz,3342,2253.0,91.7,92.04,6.48,28.7,82,10.4,6.39,-1.76,54.2,0
1803,12,621005,Tim Lopes,12,1092.0,53.1,50.81,4.03,0.0,1,16.7,6.68,-1.35,52.2,0
1804,90,571602,Matt Davidson,90,2025.0,81.5,80.99,5.92,11.5,3,11.5,6.05,-2.75,44.3,0
1805,2190,656257,Jeff Brigham,2190,2615.0,88.7,87.77,5.86,23.8,54,10.4,5.6,-2.18,38.9,0
1806,1650,527055,Arodys Vizcaíno,1684,2384.0,93.1,91.73,5.59,25.6,44,10.3,5.77,-1.36,39.4,0
1807,139,656820,Nicholas Padilla,139,2362.0,88.1,87.85,6.03,21.9,3,9.4,5.74,-1.06,43.2,0
1808,4607,607219,Sal Romano,4658,2128.0,91.9,91.14,5.86,17.2,96,8.0,6.66,-2.0,36.1,0
1809,704,673380,Dedniel Núñez,704,2500.0,92.1,92.28,6.41,33.7,13,7.4,5.47,-2.24,38.9,1
1810,2068,543483,Matt Magill,2071,2360.0,90.8,91.31,6.56,25.2,46,8.8,6.01,-2.21,44.5,0
1811,7951,606160,Rafael Montero,7956,2218.0,92.2,91.88,6.16,22.9,193,10.0,5.1,-1.45,34.2,0
1812,10405,519144,Rick Porcello,10422,2380.0,86.4,85.86,5.94,20.9,153,5.6,6.1,-1.62,43.4,0
1813,610,572831,Josh Edgin,614,2158.0,86.7,86.47,6.09,16.0,16,9.8,5.13,2.17,,0
1814,640,572998,Josh Lucas,640,2359.0,87.1,85.77,5.41,22.2,20,12.0,5.92,-2.61,,0
1815,7843,621112,Paul Blackburn,7847,2234.0,87.2,87.13,6.22,17.9,141,7.0,5.99,-1.94,49.3,0
1816,496,657272,Erich Uelmen,496,2174.0,89.8,90.41,6.73,17.1,13,10.1,4.64,-3.39,17.9,0
1817,85,572208,Ashur Tolliver,85,1961.0,87.6,86.64,5.89,22.7,4,18.2,5.38,1.98,,0
1818,999,548357,Christian Bergman,1000,2084.0,85.0,83.26,5.27,14.0,17,6.0,5.52,-2.32,,0
1819,4931,666808,Camilo Doval,4931,2506.0,93.9,94.52,6.49,29.3,123,10.2,5.37,-1.66,18.9,0
1820,17697,608566,Germán Márquez,17708,2297.0,90.8,89.47,5.33,22.0,333,7.0,6.1,-2.31,38.1,0
1821,1547,665665,Reiver Sanmartin,1547,2202.0,86.4,86.31,6.34,19.3,39,10.3,5.3,3.42,21.7,0
1822,13,608671,Travis Jankowski,13,1132.0,44.4,42.54,4.18,0.0,1,16.7,7.58,-1.47,68.1,0
1823,247,572383,Brian Moran,247,2303.0,78.0,78.76,6.85,28.8,8,13.6,4.02,3.13,2.4,0
1824,202,543424,John Lamb,202,2091.0,83.8,84.2,6.49,22.4,3,6.1,5.81,2.62,,0
1825,168,664584,Jhon Romero,168,1996.0,90.0,89.43,5.88,22.0,1,2.4,5.92,-2.28,50.5,0
1826,782,622795,Yohander Méndez,783,2012.0,88.4,87.96,6.03,17.0,23,11.9,6.16,1.6,,0
1827,185,666659,Sauryn Lao,185,2208.0,89.5,89.61,6.27,18.4,2,4.1,5.81,-1.07,34.1,0
1828,24,669449,Jake Palisch,24,2205.0,86.6,85.75,5.88,0.0,0,0.0,5.86,3.37,27.7,0
1829,1141,592340,Erik Goeddel,1143,1874.0,87.2,86.98,6.16,28.2,28,10.3,6.06,-1.63,,0
1830,5443,630023,Yonny Chirinos,5447,2043.0,90.3,90.13,6.19,19.0,94,6.3,6.65,-0.49,45.7,0
1831,3460,680885,Spencer Schwellenbach,3460,2192.0,90.6,91.7,6.88,25.2,39,4.2,5.42,-2.36,34.4,1
1832,35,664238,Dylan Moore,35,1579.0,70.5,68.1,4.35,0.0,2,20.0,6.1,-2.27,,0
1833,13,593160,Whit Merrifield,13,1614.0,60.2,56.78,3.58,0.0,0,0.0,4.74,-1.88,-11.3,0
1834,2061,502032,Bud Norris,2077,2499.0,91.3,90.97,5.97,27.7,42,8.4,6.0,-1.38,,0
1835,713,519240,Marc Rzepczynski,715,2161.0,89.2,88.02,5.61,19.4,23,12.4,5.62,1.75,,0
1836,4279,662253,Andrés Muñoz,4279,2246.0,93.1,93.62,6.55,34.2,92,8.9,5.17,-2.24,26.8,0
1837,2719,467008,Pedro Strop,2739,2335.0,90.0,89.85,6.12,25.8,68,10.0,6.03,-1.1,43.5,0
1838,813,678020,Seth Halvorsen,814,2148.0,95.5,96.84,6.93,22.6,21,9.7,5.76,-2.4,43.6,0
1839,852,642216,Allan Winans,852,2182.0,85.1,85.76,6.7,19.4,14,6.2,5.72,-1.98,31.8,0
1840,5689,643230,Steven Brault,5691,2037.0,88.9,89.85,6.79,19.1,155,11.0,5.47,2.79,30.8,0
1841,593,595897,Nick Burdi,593,2493.0,93.0,92.52,6.03,31.4,20,14.3,5.74,-2.04,23.8,0
1842,8099,445276,Kenley Jansen,8135,2543.0,91.6,92.86,6.96,31.0,149,7.2,6.38,-1.8,61.3,0
1843,49,621011,Max Schrock,49,1575.0,61.0,59.21,4.5,5.3,0,0.0,5.53,-1.92,17.8,0
1844,3553,623211,Huascar Brazobán,3553,2173.0,92.3,91.4,5.85,24.4,100,11.5,5.82,-1.7,36.7,0
1845,7418,669060,Bryse Wilson,7418,2071.0,89.3,89.68,6.5,16.6,144,7.2,5.61,-2.54,41.3,0
1846,165,595307,Seth Maness,165,1831.0,85.3,84.46,5.6,8.9,2,4.4,5.26,-1.92,,0
1847,129,573062,Aaron Northcraft,129,1911.0,86.1,85.08,5.93,14.7,8,23.5,3.41,-2.91,-17.7,0
1848,617,678821,Luis Peralta,617,2223.0,91.2,91.02,6.07,20.0,23,15.3,5.2,2.38,28.5,0
1849,2072,664948,Anthony Misiewicz,2072,2480.0,87.7,87.17,5.92,22.9,37,7.1,5.91,0.71,48.7,0
1850,5256,622554,Seranthony Domínguez,5257,2305.0,94.4,94.57,6.37,28.0,130,10.1,5.52,-2.03,29.3,0
1851,330,679156,Walter Pennington,330,2259.0,87.8,86.87,5.84,20.2,11,13.1,5.77,3.27,28.7,0
1852,191,434442,J.P. Howell,193,1961.0,82.8,81.04,5.24,11.5,7,13.5,6.2,0.49,,0
1853,1861,669459,Kyle Nelson,1861,2482.0,87.3,86.9,5.96,23.2,43,8.7,5.62,0.82,41.4,0
1854,6238,686752,Ryan Pepiot,6239,2457.0,91.1,91.8,6.7,25.3,141,9.2,5.9,-1.17,40.7,0
1855,1238,656657,Zach Logue,1238,2093.0,86.3,85.22,5.61,17.6,22,6.9,5.14,2.5,21.7,0
1856,782,622795,Yohander Méndez,783,2012.0,88.4,87.96,6.03,17.0,23,11.9,6.16,1.6,,0
1857,198,669135,Mac Sceroler,198,2307.0,87.7,87.63,6.3,22.9,7,14.6,6.19,-0.88,50.9,0
1858,4109,570240,Félix Peña,4109,2259.0,88.2,87.61,5.9,23.5,91,8.4,6.14,-2.27,40.1,0
1859,1113,661440,Mauricio Llovera,1113,2228.0,89.8,89.66,6.23,20.9,24,8.8,5.42,-2.21,34.3,0
1860,3797,667463,John King,3797,2082.0,88.6,88.14,5.99,15.2,63,5.8,5.49,2.1,26.1,0
1861,78,691548,Rolddy Muñoz,78,2336.0,93.8,93.65,6.2,23.8,5,23.8,5.96,-2.56,33.9,0
1862,308,687849,Zak Kent,308,2809.0,87.2,86.89,6.07,21.1,8,10.5,6.23,-0.97,51.6,0
1863,258,571893,Adam Liberatore,293,1930.0,88.3,86.71,5.3,24.2,8,12.9,6.22,0.94,,0
1864,4045,672710,Roansy Contreras,4047,2429.0,88.7,88.9,6.46,19.5,96,9.0,5.91,-0.97,48.3,0
1865,964,694335,Matt Svanson,964,2265.0,92.7,93.2,6.59,29.1,20,8.5,5.71,-1.59,31.7,0
1866,5878,693433,Bryan Woo,5878,2240.0,92.9,93.46,6.63,24.9,79,5.0,5.01,-1.46,26.0,0
1867,1321,592804,Tyler Thornburg,1321,2372.0,87.7,87.23,6.09,21.5,36,11.5,5.95,-1.69,54.1,0
1868,41,685005,Christian Roa,41,2171.0,93.2,93.09,6.42,25.0,3,25.0,6.25,-1.66,42.4,0
1869,89,621433,Brett Phillips,89,1198.0,52.9,51.23,4.92,0.0,5,15.6,6.7,-1.37,63.0,0
1870,25,677649,Ezequiel Duran,25,925.0,41.5,39.82,4.82,0.0,0,0.0,6.66,-1.1,61.0,0
1871,2081,656793,Nick Nelson,2081,2047.0,91.8,91.57,6.26,23.1,67,12.9,5.77,-2.44,46.8,0
1872,107,518586,Charlie Culberson,107,2409.0,88.9,87.27,5.16,3.2,3,9.7,5.48,-1.52,33.9,0
1873,148,602928,Felix Jorge,149,1996.0,88.2,86.74,5.51,11.1,2,5.6,6.69,-1.69,,0
1874,929,656803,James Norwood,929,1943.0,93.6,93.6,6.3,21.4,26,12.1,6.03,-2.09,37.8,0
1875,851,680742,Jonathan Bowlan,851,2298.0,90.7,91.27,6.65,24.6,20,9.5,6.14,-2.59,41.4,0
1876,1734,607572,Sam Howard,1734,2358.0,88.2,87.43,5.65,27.2,58,14.1,6.16,1.68,47.7,0
1877,2241,605155,Colten Brewer,2241,2569.0,88.2,87.58,5.93,20.4,68,12.1,6.45,-2.15,42.6,0
1878,2529,456713,Matt Bush,2530,2525.0,91.8,91.42,6.12,25.3,56,8.5,5.47,-1.09,48.3,0
1879,5122,694973,Paul Skenes,5122,2148.0,92.9,93.27,6.55,31.0,74,5.9,5.61,-2.4,23.3,0
1880,834,664337,Miguel Yajure,834,2239.0,87.5,87.19,6.16,16.3,27,12.6,6.1,-1.42,40.7,0
1881,5133,434538,Francisco Liriano,5140,2043.0,88.8,88.67,6.14,19.5,159,12.0,5.77,0.96,,0
1882,1866,502083,Zach McAllister,1874,2237.0,92.1,93.4,6.96,23.4,32,6.8,5.33,-1.92,0.9,0
1883,50,680604,Blas Castaño,50,2125.0,89.1,87.64,5.35,6.3,2,12.5,4.76,-2.18,26.6,0
1884,621,808963,Roki Sasaki,621,1516.0,90.1,91.21,7.1,17.4,22,13.7,6.14,-2.36,44.2,0
1885,91,489294,Tanner Scheppers,92,2458.0,88.2,87.55,5.87,23.8,3,14.3,5.63,-1.62,,0
1886,568,663752,Cody Morris,569,2266.0,89.3,89.58,6.41,23.2,18,13.0,6.0,-1.86,38.5,0
1887,17,641513,Travis Demeritte,17,2039.0,81.5,80.19,5.28,0.0,0,0.0,6.57,-1.56,49.7,0
1888,1292,621397,Tyler Olson,1306,2376.0,81.6,79.94,5.23,25.6,30,9.1,5.41,3.4,,0
1889,3032,594580,Sam Moll,3032,2670.0,88.2,85.68,4.72,25.2,68,9.1,5.07,2.17,17.6,0
1890,650,696147,Sam Bachman,651,2370.0,91.4,91.46,6.32,18.8,20,11.8,5.43,-1.81,36.3,0
1891,57,434718,Huston Street,57,2113.0,85.0,83.6,5.41,20.0,1,6.7,5.76,-1.83,,0
1892,2834,670036,Matt Festa,2860,2476.0,88.1,88.23,6.28,25.2,62,8.6,5.06,-2.14,29.2,0
1893,1125,643615,T.J. Zeuch,1125,2069.0,88.0,88.07,6.35,12.7,31,10.9,6.25,-1.53,30.3,0
1894,27,592273,Brandon Drury,27,1995.0,73.6,72.37,5.24,0.0,1,14.3,5.62,-3.86,27.5,0
1895,12660,452657,Jon Lester,12683,2238.0,86.6,86.66,6.24,19.8,238,7.5,5.69,2.76,38.9,0
1896,2590,670955,Edwin Uceta,2590,2322.0,90.3,90.03,6.19,30.9,51,7.8,4.75,-1.88,18.1,0
1897,2717,686799,Jack Kochanowicz,2718,2248.0,93.0,93.3,6.43,12.5,63,8.2,5.92,-1.98,29.4,0
1898,722,671305,Michel Otañez,722,2225.0,92.7,92.64,6.4,34.1,25,14.0,5.63,-2.33,31.9,0
1899,13062,502171,Alex Cobb,13067,2044.0,89.1,87.88,5.61,19.5,216,6.3,5.95,-1.87,42.4,0
1900,8389,467100,Iván Nova,8495,2190.0,89.1,88.25,5.81,15.6,120,5.2,6.27,-2.58,33.8,0
1901,174,547176,Daniel Camarena,174,1866.0,88.2,88.07,6.22,15.2,2,4.3,5.68,2.13,47.0,0
1902,1939,677161,Zack Kelly,1942,2361.0,89.1,90.0,6.97,23.0,47,9.6,5.48,-3.07,36.6,0
1903,719,594943,Zach Neal,721,2101.0,86.0,86.36,6.51,17.7,14,7.3,5.34,-2.37,30.7,0
1904,4057,475115,Tyson Ross,4062,2559.0,88.2,87.0,5.43,17.8,113,11.0,6.68,-1.91,,0
1905,11,663971,Blair Calvo,11,2423.0,89.2,88.67,5.84,0.0,0,0.0,5.4,-1.16,25.1,0
1906,525,691951,Sam Aldegheri,525,2190.0,86.5,85.55,5.71,15.7,20,14.3,6.03,1.9,38.7,0
1907,14,435522,Neil Walker,14,1954.0,77.2,76.22,5.5,0.0,1,33.3,6.18,-2.42,37.4,0
1908,29,665155,Nick Maton,29,1932.0,77.4,75.2,4.67,11.1,0,0.0,5.82,-2.02,20.5,0
1909,328,681066,Ky Bush,328,2258.0,86.2,86.84,6.8,12.8,15,17.4,6.29,2.32,48.4,1
1910,2823,521655,Wilmer Font,2841,2256.0,89.2,89.73,6.62,23.0,56,8.6,6.47,-2.04,50.1,0
1911,2757,694738,Landen Roupp,2758,2424.0,85.8,85.77,6.37,21.5,70,10.1,5.35,-2.4,24.1,0
1912,10081,543699,Tanner Roark,10198,2162.0,87.4,86.62,5.84,20.7,179,7.2,5.93,-2.49,54.6,0
1913,904,641501,Tyler Danish,904,1967.0,85.6,83.94,5.25,18.9,22,9.7,5.13,-2.15,12.0,0
1914,5172,622694,Elieser Hernández,5172,2140.0,86.4,86.3,6.28,21.9,92,7.1,5.39,-2.16,41.0,0
1915,972,665001,Trevor Kelley,972,2317.0,85.3,85.32,6.58,19.2,20,8.5,3.62,-4.43,-10.7,0
1916,3133,488984,Tommy Hunter,3137,2498.0,91.8,91.81,6.27,22.8,48,5.7,6.2,-1.74,41.7,0
1917,2500,476454,Dellin Betances,2511,2518.0,90.8,90.54,6.18,38.3,80,13.4,6.15,-1.45,30.8,0
1918,47,425772,Jeff Mathis,47,1798.0,77.8,75.56,4.67,15.4,0,0.0,6.72,0.09,,0
1919,556,669620,Brady Basso,556,2253.0,87.9,88.05,6.41,18.2,13,8.8,6.6,2.17,54.8,0
1920,493,642068,Jordan Sheffield,493,2536.0,93.5,92.77,5.7,16.9,15,12.1,5.72,-1.31,45.4,0
1921,1778,801403,Chase Dollander,1778,2500.0,92.2,92.08,6.17,18.6,49,11.1,5.39,-2.25,25.8,0
1922,3123,681293,Spencer Arrighetti,3123,2445.0,87.4,88.51,7.12,25.7,84,10.7,5.04,-1.78,24.0,0
1923,44,686676,Korey Lee,44,1660.0,74.4,73.24,5.45,0.0,2,14.3,6.41,-1.02,47.4,0
1924,911,686747,Joe La Sorsa,911,2033.0,83.2,83.67,6.63,17.5,15,6.0,5.33,2.37,18.2,0
1925,4520,592644,Adam Plutko,4522,2332.0,87.6,86.98,5.85,17.1,79,6.8,6.12,-1.67,47.0,0
1926,1847,519166,Neil Ramírez,1849,2372.0,89.5,89.52,6.24,26.8,53,11.9,6.04,-1.55,,0
1927,191,605169,Carter Capps,192,2312.0,87.8,89.88,7.6,14.3,2,4.1,4.99,-3.77,,0
1928,1147,276520,Bronson Arroyo,1159,2118.0,77.5,76.18,5.41,14.2,17,5.4,5.84,-2.3,,0
1929,4969,606424,Jarlín García,4989,2203.0,88.8,88.62,6.21,19.8,94,7.2,5.97,1.83,37.6,0
1930,839,592593,Justin Nicolino,840,1985.0,86.8,84.73,5.21,11.6,15,6.7,6.39,2.52,,0
1931,15616,605397,Joe Musgrove,15622,2526.0,87.8,87.19,5.91,24.1,236,5.7,6.47,-1.52,36.0,1
1932,850,605138,Wes Benjamin,850,2287.0,86.9,86.31,5.9,19.0,24,11.4,6.43,1.86,50.9,0
1933,1238,676604,Tyler Zuber,1238,2371.0,89.3,88.77,5.95,24.9,42,14.3,5.37,-2.28,39.7,1
1934,1310,518445,Chad Bell,1310,2068.0,89.1,89.19,6.31,19.7,29,8.9,6.02,1.47,,0
1935,2220,689147,Orion Kerkering,2220,2637.0,91.5,91.37,6.27,27.2,43,8.1,5.68,-1.58,31.2,0
1936,5597,664141,JT Brubaker,5598,2428.0,89.1,88.32,5.77,23.0,118,7.9,6.2,-2.38,46.1,0
1937,417,674841,Andrew Alvarez,417,2486.0,86.0,86.2,6.44,20.4,10,10.2,6.32,1.38,46.4,0
1938,60,660636,Diego Castillo,60,1572.0,65.0,63.97,5.45,6.7,3,20.0,5.92,-1.34,41.6,0
1939,1092,643617,Zac Reininger,1092,2360.0,89.3,88.94,6.03,14.1,25,8.8,5.9,-2.48,,0
1940,3556,453172,Jared Hughes,3598,1955.0,90.4,90.25,6.23,19.5,77,8.4,5.54,-2.58,17.4,0
1941,16558,657277,Logan Webb,16559,1988.0,88.4,89.38,6.82,22.9,246,5.7,5.03,-1.65,20.6,0
1942,763,681882,Colin Selby,763,2432.0,91.1,91.57,6.57,24.4,20,10.0,5.8,-1.38,49.1,0
1943,161,689958,Andrew Walters,161,2427.0,92.3,92.93,6.7,21.6,4,10.8,5.9,-2.72,38.9,1
1944,1059,670766,Darren McCaughan,1059,2175.0,85.1,85.68,6.63,16.2,23,8.1,5.28,-2.4,30.2,0
1945,90,543357,Jordan Jankowski,90,2256.0,87.4,86.75,5.84,22.7,2,9.1,5.95,-1.76,,0
1946,9,605222,Jake Esch,9,2170.0,87.9,86.73,5.56,0.0,2,100.0,5.8,-3.2,,0
1947,2868,285079,R.A. Dickey,2924,1781.0,78.2,76.68,5.44,16.9,63,8.0,5.78,-0.46,,0
1948,1450,657265,Peter Strzelecki,1450,2448.0,88.0,88.36,6.59,24.2,27,7.6,4.99,-2.54,20.7,0
1949,23,600301,Taylor Motter,23,1702.0,73.4,70.64,4.44,16.7,1,16.7,5.2,-2.56,,0
1950,2608,676962,Ben Brown,2608,2209.0,92.3,92.97,6.69,26.7,51,7.3,6.43,-1.56,44.1,0
1951,6150,502239,Trevor Cahill,6223,2191.0,86.2,85.81,6.02,21.4,149,9.7,6.32,-1.82,41.0,0
1952,1156,686993,Justin Sterner,1157,2531.0,89.7,89.66,6.47,26.2,19,6.7,5.46,-2.95,35.5,0
1953,2845,607179,Jordan Weems,2845,2096.0,92.4,92.83,6.51,23.0,72,10.3,6.05,-1.78,50.4,0
1954,58,571527,David Buchanan,58,2052.0,87.2,86.47,5.75,7.1,2,14.3,6.25,-2.21,53.8,0
1955,903,621348,Sam Clay,903,2064.0,89.9,88.86,5.68,16.4,21,8.8,6.13,2.42,35.1,0
1956,455,606944,Cody Carroll,455,2372.0,92.2,92.04,6.21,18.1,18,17.1,6.02,-1.78,50.2,0
1957,540,606478,Pedro Araújo,541,2163.0,88.5,87.98,6.05,21.8,19,14.3,5.97,-1.55,,0
1958,50,660431,Hector Perez,50,2209.0,91.2,91.49,6.36,6.7,4,26.7,5.94,-1.43,47.5,0
1959,5182,433589,Yusmeiro Petit,5214,2115.0,84.9,86.22,7.0,21.2,52,3.7,5.69,-1.28,42.8,0
1960,1237,666171,Ryan Zeferjahn,1237,2412.0,90.7,90.92,6.49,28.6,36,11.4,5.88,-2.0,37.6,0
1961,24208,605400,Aaron Nola,24211,2201.0,86.8,87.36,6.72,27.0,389,6.3,5.02,-1.94,21.3,0
1962,434,554374,Ariel Hernández,434,2328.0,94.5,92.98,5.42,27.1,21,19.6,5.78,-2.04,,0
1963,31,591741,José Osuna,31,1927.0,87.7,87.31,5.91,0.0,0,0.0,5.76,-1.51,,0
1964,6323,598264,Matt Barnes,6327,2218.0,90.2,90.62,6.61,31.5,158,10.6,6.4,-1.55,45.0,0
1965,2507,650671,José Quijada,2507,2214.0,91.9,92.25,6.49,30.8,78,13.7,5.33,2.43,33.5,0
1966,3557,669713,Hayden Wesneski,3557,2315.0,88.5,89.39,6.83,22.8,65,7.0,5.71,-1.75,42.9,1
1967,6013,541640,Erasmo Ramírez,6023,2239.0,88.6,88.64,6.3,17.8,87,5.3,5.32,-2.04,34.3,0
1968,13657,622608,Antonio Senzatela,13667,2150.0,90.3,90.45,6.14,14.7,255,7.1,6.05,-2.33,43.8,0
1969,1179,687888,Brandon Walter,1179,2271.0,86.0,86.52,6.6,21.4,11,3.5,5.45,2.36,26.4,1
1970,15,668472,Nick Pratto,15,2018.0,78.8,78.37,5.97,25.0,0,0.0,5.93,2.25,42.1,0
1971,916,660730,Elvin Rodríguez,916,2423.0,88.4,88.57,6.57,19.8,21,8.7,6.04,-2.0,48.7,0
1972,99,502578,Aaron Barrett,99,2058.0,87.8,86.67,5.55,8.3,5,20.8,6.23,-0.86,46.9,0
1973,12,492841,Michael Martinez,12,1814.0,79.7,76.8,4.58,0.0,0,0.0,5.57,-1.59,,0
1974,763,681882,Colin Selby,763,2432.0,91.1,91.57,6.57,24.4,20,10.0,5.8,-1.38,49.1,0
1975,31,519048,Mitch Moreland,31,2155.0,84.8,84.12,5.97,22.2,0,0.0,6.01,3.13,40.1,0
1976,1958,663893,Brendon Little,1958,1984.0,91.0,89.72,5.65,26.0,59,12.1,6.03,1.8,33.9,0
1977,1258,668984,Casey Legumina,1258,2344.0,90.9,91.5,6.69,22.5,34,10.5,4.71,-2.3,18.2,0
1978,3409,621051,Steven Wilson,3409,2497.0,87.0,87.59,6.75,23.6,86,10.4,5.6,-2.24,43.6,0
1979,3006,642558,Ariel Jurado,3008,1915.0,89.2,88.82,6.01,13.1,52,6.5,6.18,-1.2,39.5,0
1980,5280,641835,Tim Mayza,5283,2111.0,91.6,91.73,6.43,23.9,92,6.9,6.34,1.92,41.7,0
1981,23198,622491,Luis Castillo,23297,2159.0,92.3,90.89,5.48,25.6,440,7.6,5.2,-2.53,17.0,0
1982,576,664682,Ryan Meisinger,578,2226.0,87.1,87.38,6.44,21.7,19,13.8,6.09,-1.01,56.5,0
1983,164,668683,Jeremy Walker,164,2329.0,88.2,87.04,5.57,15.8,4,10.5,5.68,-1.94,,0
1984,14,641384,Akeem Bostick,14,1823.0,85.7,86.25,6.61,0.0,1,25.0,6.27,-1.7,47.1,0
1985,5294,672578,Carlos Hernández,5294,2201.0,92.1,92.89,6.74,20.1,144,10.9,6.01,-1.28,42.0,0
